"Case","Case_Number","Anode_In_Flow","Anode_In_H2_mole_frac","Anode_In_N2_mole_frac","Anode_In_H2Ovap_mole_frac","Anode_In_H2Oliq_mole_frac","Anode_In_Dew_Temperature","Cathode_In_Flow","Cathode_In_O2_mole_frca","Cathode_In_N2_mole_frac","Cathode_In_H2Ovap_mole_frac","Cathode_In_H2Oliq_mole_frac","Cathode_In_Dew_Temperature","Coolant_In_Flow"
555,6.0,4.120079,0.9234018,0.002089953,0.07450828,0.0,56.07177,88.41064,0.1883295,0.7064976,0.1051729,0.0,56.774834,178.29245
556,6.0,6.756178,0.77463174,0.10227612,0.12309212,0.0,59.804222,53.721474,0.19792384,0.74248964,0.059586503,0.0,41.78649,177.3958
557,6.0,4.0771255,0.90682817,0.002157169,0.09101468,0.0,55.49346,127.210236,0.19248104,0.7220716,0.085447356,0.0,57.740532,172.42607
558,6.0,10.529298,0.7065807,0.16015919,0.13326015,0.0,70.11288,83.240295,0.18925375,0.70996475,0.10078149,0.0,61.796745,171.95598
559,6.0,13.509469,0.88620144,0.04691262,0.06688594,0.0,50.982018,122.36415,0.19399126,0.727737,0.07827171,0.0,55.750786,184.72427
560,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
561,6.0,7.735242,0.8513037,0.047708627,0.10098765,0.0,56.499565,149.94499,0.17743722,0.66563636,0.1569264,0.0,65.58495,177.9876
562,6.0,4.7302575,0.894921,0.029564446,0.075514525,0.0,52.126457,150.03206,0.19803303,0.7428993,0.059067678,0.0,50.26757,176.769
563,6.0,7.9203053,0.8089317,0.024283223,0.16678509,0.0,67.14358,214.39793,0.18440641,0.6917805,0.12381307,0.0,64.9855,186.0479
564,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
565,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
566,6.0,6.6100426,0.84255195,0.097793534,0.059654504,0.0,49.45394,175.53554,0.16758649,0.62868243,0.2037311,0.0,72.989555,176.89082
567,6.0,25.893866,0.6807445,0.17363138,0.1456241,0.0,65.746574,129.6134,0.19171338,0.71919185,0.08909478,0.0,50.536217,172.76529
568,6.0,19.379217,0.8212652,0.08670681,0.092027955,0.0,62.62371,63.88435,0.19378167,0.7269508,0.079267524,0.0,55.461143,175.26453
569,6.0,6.8667736,0.86746204,0.09245749,0.04008049,0.0,45.563805,72.32447,0.19605914,0.73549443,0.06844641,0.0,52.70852,179.21661
570,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
571,6.0,14.342739,0.6900573,0.21182323,0.09811949,0.0,54.54885,196.15828,0.1936194,0.726342,0.080038555,0.0,51.56814,181.02916
572,6.0,3.9966488,0.8547174,0.012258721,0.1330239,0.0,63.48754,80.133446,0.20096307,0.753891,0.04514596,0.0,41.833794,185.1983
573,6.0,11.070626,0.8622539,0.008092321,0.12965375,0.0,63.839104,163.05598,0.19793461,0.7425301,0.05953526,0.0,52.539696,168.8029
574,6.0,6.137701,0.84994406,0.10017214,0.04988379,0.0,47.42028,106.00157,0.20142907,0.7556392,0.04293173,0.0,44.433647,180.19807
575,6.0,5.56073,0.8491169,0.026771165,0.12411188,0.0,59.734184,61.18162,0.19767159,0.7415434,0.06078502,0.0,44.458366,186.57652
576,6.0,9.778465,0.9077211,0.009660631,0.08261828,0.0,59.932457,82.05855,0.14735468,0.55278504,0.2998603,0.0,75.31243,182.60664
577,6.0,6.2140155,0.8597837,0.010555717,0.12966055,0.0,59.239708,229.66582,0.19571313,0.7341965,0.0700904,0.0,56.440117,167.53722
578,6.0,2.7551641,0.93252987,0.025454914,0.042015217,0.0,42.928215,138.80492,0.1756209,0.65882266,0.16555648,0.0,68.57934,180.88274
579,6.0,22.028484,0.75757664,0.17873412,0.063689224,0.0,49.84771,248.86812,0.18395324,0.69008046,0.12596627,0.0,68.62948,172.41632
580,6.0,13.324838,0.8180399,0.07441199,0.10754811,0.0,60.61178,163.69759,0.19315587,0.7246032,0.08224093,0.0,50.9526,177.8681
581,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
582,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
583,6.0,30.084068,0.6984305,0.27647424,0.025095293,0.0,37.83996,139.77455,0.18318787,0.6872093,0.12960283,0.0,60.715355,170.47073
584,6.0,4.5649657,0.845238,0.08860059,0.066161446,0.0,52.256737,75.67972,0.17245668,0.6469524,0.18059093,0.0,65.837944,181.19606
585,6.0,7.3617773,0.7958246,0.072815366,0.13136007,0.0,58.088585,125.17947,0.19396071,0.72762245,0.078416854,0.0,56.54888,178.60492
586,6.0,7.39086,0.872717,0.003839267,0.12344373,0.0,62.797264,183.46838,0.19449358,0.7296214,0.075885005,0.0,55.60531,177.49774
587,6.0,5.6765122,0.89802104,0.061183292,0.04079568,0.0,44.88024,234.03568,0.19112454,0.71698284,0.09189261,0.0,61.854454,182.09651
588,6.0,4.5504127,0.8484065,0.029376002,0.1222175,0.0,59.40313,96.73977,0.18200284,0.6827638,0.13523331,0.0,65.99456,172.78639
589,6.0,9.386607,0.8836471,0.049750194,0.06660273,0.0,47.85479,94.8593,0.20388162,0.76483965,0.03127871,0.0,37.900505,181.20554
590,6.0,10.822037,0.7414828,0.101205245,0.15731196,0.0,63.073174,75.028114,0.18981662,0.71207637,0.098107025,0.0,54.71682,169.56726
591,6.0,3.2996876,0.88404316,0.045400005,0.07055683,0.0,54.046867,173.30681,0.18997422,0.7126675,0.097358234,0.0,55.67034,173.60452
592,6.0,4.048209,0.8400712,0.0039399844,0.15598881,0.0,67.43539,132.03413,0.1795355,0.6735078,0.14695667,0.0,64.89974,173.55879
593,6.0,7.911784,0.7944618,0.1202911,0.08524712,0.0,60.794,113.3723,0.17383087,0.65210754,0.1740616,0.0,71.93557,172.6942
594,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
595,6.0,5.000912,0.8874789,0.04393841,0.068582684,0.0,50.666405,136.5609,0.20104714,0.75420636,0.044746492,0.0,39.70809,181.84349
596,6.0,9.609516,0.8546686,0.026354432,0.11897696,0.0,65.070305,164.03886,0.17563699,0.65888304,0.16547997,0.0,73.41103,181.6311
597,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
598,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
599,6.0,21.88016,0.6832247,0.24592239,0.07085296,0.0,57.174095,104.89163,0.16492897,0.6187131,0.21635796,0.0,70.34173,185.16927
600,6.0,5.7279716,0.88225186,0.026335362,0.09141275,0.0,49.664513,164.05078,0.18172136,0.68170786,0.13657077,0.0,62.534386,173.93042
601,6.0,23.88905,0.7903906,0.15958655,0.050022848,0.0,50.07006,138.53221,0.19568689,0.734098,0.07021509,0.0,54.114037,172.17752
602,6.0,7.8325605,0.8403971,0.09524143,0.06436147,0.0,43.430748,198.34787,0.18525992,0.6949824,0.11975766,0.0,65.56295,173.29126
603,6.0,8.877025,0.89339614,0.017104382,0.089499466,0.0,52.807854,214.46533,0.19521439,0.7323255,0.07246011,0.0,51.884636,168.18915
604,6.0,3.8794053,0.9402165,0.0130608585,0.04672264,0.0,47.248924,194.366,0.18192044,0.6824547,0.13562489,0.0,70.07647,169.3539
605,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
606,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
607,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
608,6.0,5.1637716,0.88050705,0.06278192,0.056711044,0.0,43.71514,88.85315,0.19306876,0.72427636,0.08265486,0.0,53.238304,173.42244
609,6.0,4.415555,0.8906344,0.037105095,0.07226048,0.0,48.60601,133.75554,0.18630397,0.69889903,0.11479701,0.0,56.188957,174.91406
610,6.0,12.412084,0.61938846,0.16473456,0.215877,0.0,73.03811,157.62834,0.19549936,0.7333945,0.07110613,0.0,55.508263,183.86093
611,6.0,10.31554,0.8604931,0.09785057,0.041656278,0.0,44.44213,64.36822,0.1773959,0.6654813,0.15712275,0.0,65.06042,168.11748
612,6.0,8.386015,0.9304999,0.02777879,0.04172128,0.0,45.585136,213.73695,0.18153347,0.68100303,0.1374635,0.0,71.31664,170.35349
613,6.0,7.624912,0.81512344,0.017984373,0.16689222,0.0,63.79528,138.7238,0.18505085,0.6941981,0.120751105,0.0,63.176598,169.20163
614,6.0,18.310617,0.7284029,0.1461896,0.12540746,0.0,59.738853,122.94682,0.17909063,0.671839,0.14907038,0.0,64.450066,172.78761
615,6.0,12.198191,0.8160864,0.12879375,0.055119827,0.0,45.67913,84.42964,0.19922754,0.7473804,0.053392053,0.0,45.322197,174.90909
616,6.0,13.833828,0.7417088,0.1616419,0.096649274,0.0,56.307,85.13723,0.19374529,0.72681427,0.07944044,0.0,56.454063,168.92598
617,6.0,10.550251,0.8556269,0.008629941,0.13574316,0.0,60.444176,100.13798,0.18479912,0.69325376,0.121947125,0.0,65.78329,170.09827
618,6.0,6.7358084,0.8914258,0.0631403,0.04543391,0.0,40.72912,92.433876,0.18271384,0.685431,0.13185516,0.0,68.42721,182.38208
619,6.0,5.9579797,0.8678393,0.025910515,0.10625021,0.0,58.676567,181.32834,0.19377607,0.7269298,0.07929413,0.0,60.408745,172.2687
620,6.0,6.149308,0.8025552,0.062246036,0.13519877,0.0,65.83846,103.80177,0.19971654,0.74921477,0.051068697,0.0,43.889305,173.70929
621,6.0,3.9315948,0.9018318,0.03493605,0.06323215,0.0,48.1762,187.34148,0.1878596,0.70473474,0.10740564,0.0,60.804283,169.88309
622,6.0,7.1887903,0.85514903,0.07132277,0.073528185,0.0,45.773888,169.35786,0.1939211,0.72747386,0.078605026,0.0,50.771416,172.42055
623,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
624,6.0,9.307353,0.8311107,0.024319276,0.14457004,0.0,64.86938,124.448006,0.19108331,0.71682817,0.092088506,0.0,60.556664,173.86205
625,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
626,6.0,14.751964,0.7048724,0.22648785,0.06863975,0.0,47.384422,170.43489,0.20164067,0.75643295,0.04192641,0.0,46.026756,186.90012
627,6.0,5.831678,0.935271,0.003923083,0.06080589,0.0,49.755577,231.67058,0.1997071,0.7491794,0.05111346,0.0,51.043083,182.44684
628,6.0,3.6748605,0.9066496,0.009810868,0.08353955,0.0,50.505028,68.63606,0.19109839,0.7168848,0.09201684,0.0,58.25515,174.27919
629,6.0,13.138582,0.8039746,0.05931858,0.13670678,0.0,60.549095,84.777176,0.2009131,0.7537036,0.045383304,0.0,43.405296,184.55438
630,6.0,4.989349,0.8981345,0.030925522,0.07093995,0.0,55.483543,155.97781,0.1850578,0.6942242,0.12071803,0.0,67.32638,182.25366
631,6.0,7.5560884,0.91216093,0.025468735,0.06237032,0.0,52.303337,80.92961,0.17855798,0.66984075,0.15160127,0.0,67.88705,173.4263
632,6.0,12.289295,0.83804893,0.07832883,0.08362226,0.0,50.55419,262.95242,0.18443589,0.6918911,0.12367304,0.0,64.998405,167.51938
633,6.0,10.2079525,0.88155806,0.0274405,0.091001466,0.0,58.034813,105.33959,0.19549216,0.7333675,0.071140304,0.0,46.629112,179.90208
634,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,6.0,4.45166,0.88812107,0.0026004547,0.10927849,0.0,64.072136,227.56335,0.2007683,0.7531604,0.0460713,0.0,47.90777,169.19296
636,6.0,8.814653,0.89404434,0.030996997,0.07495867,0.0,55.314293,135.84511,0.18168098,0.68155634,0.1367627,0.0,65.06466,184.10954
637,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638,6.0,14.680387,0.8681618,0.05252132,0.07931687,0.0,51.17977,151.45425,0.20165019,0.75646865,0.04188116,0.0,43.774254,177.36662
639,6.0,4.220158,0.88298655,0.033028882,0.08398455,0.0,47.317314,141.3571,0.19183499,0.719648,0.08851701,0.0,53.079002,183.72176
640,6.0,6.8919926,0.83802277,0.10088525,0.061092,0.0,46.70278,82.00212,0.19900341,0.7465396,0.054457013,0.0,49.95632,168.43347
641,6.0,11.209638,0.7817418,0.03702461,0.1812336,0.0,66.95028,108.644,0.19242503,0.7218615,0.085713476,0.0,49.08602,180.66612
642,6.0,16.56948,0.8177335,0.05614412,0.12612234,0.0,63.461143,163.78989,0.1889056,0.70865875,0.10243567,0.0,64.8995,186.08998
643,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
644,6.0,20.635117,0.65556556,0.19898088,0.14545357,0.0,64.15316,137.38808,0.17578474,0.65943724,0.16477802,0.0,73.795555,167.40712
645,6.0,5.0337696,0.941068,0.0066102035,0.05232183,0.0,40.429832,104.504555,0.19108762,0.7168443,0.092068054,0.0,54.398033,180.38034
646,6.0,4.1853228,0.86018956,0.06749426,0.07231618,0.0,51.927635,102.26216,0.20129468,0.755135,0.043570314,0.0,43.134026,172.0865
647,6.0,13.369183,0.8382355,0.056985572,0.10477895,0.0,60.32067,113.73258,0.20287235,0.76105344,0.036074184,0.0,34.261253,176.76027
648,6.0,32.778767,0.72897923,0.20842364,0.06259712,0.0,48.82299,135.45921,0.1918528,0.7197148,0.08843239,0.0,60.661552,174.44794
649,6.0,4.4717393,0.87695456,0.036240842,0.08680462,0.0,52.78341,148.3194,0.18757915,0.7036827,0.10873812,0.0,62.372948,173.76514
650,6.0,7.0278616,0.9032467,0.0053420383,0.09141127,0.0,61.841972,96.2286,0.19770911,0.74168414,0.06060676,0.0,43.554222,177.95555
651,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
652,6.0,4.400243,0.89320165,0.015024269,0.091774076,0.0,52.135124,74.0751,0.18030103,0.6763796,0.14331934,0.0,66.263145,167.849
653,6.0,8.4447975,0.8051501,0.08141387,0.11343605,0.0,65.96404,75.76872,0.1864797,0.69955826,0.11396206,0.0,52.781334,171.16258
654,6.0,13.808452,0.7031567,0.18319362,0.11364969,0.0,60.01568,172.04498,0.19428334,0.7288327,0.076883934,0.0,52.022484,180.36563
655,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656,6.0,22.30297,0.76587576,0.17611042,0.05801383,0.0,48.866417,127.84579,0.17758374,0.66618603,0.15623026,0.0,64.190025,172.39699
657,6.0,11.098059,0.7178464,0.19531143,0.08684219,0.0,49.846275,184.0123,0.18717948,0.70218337,0.11063716,0.0,60.579277,180.23973
658,6.0,5.3321214,0.8282987,0.0059656925,0.16573562,0.0,66.12539,114.18756,0.19295512,0.7238501,0.083194785,0.0,50.75103,182.6495
659,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660,6.0,20.483667,0.7814393,0.16456921,0.053991474,0.0,51.55355,194.32037,0.18195839,0.68259704,0.13544455,0.0,63.210716,184.51251
661,7.0,5.853237,0.83403033,0.05328953,0.11268013,0.0,62.987846,124.680305,0.19504243,0.7316804,0.0732772,0.0,51.83352,195.78255
662,7.0,12.664816,0.80521554,0.120685056,0.07409939,0.0,58.68432,73.615715,0.16459416,0.61745703,0.21794882,0.0,70.75268,210.43832
663,7.0,15.011072,0.7884942,0.15068379,0.060821947,0.0,49.727196,96.17135,0.20525396,0.7699878,0.02475821,0.0,32.779716,194.45584
664,7.0,4.5825973,0.9279817,0.009842079,0.062176265,0.0,52.7228,83.37083,0.19578221,0.73445565,0.06976215,0.0,52.003593,205.90082
665,7.0,4.943899,0.92425627,0.0020918872,0.073651835,0.0,56.073174,106.09931,0.18895084,0.70882845,0.10222072,0.0,56.7734,201.54659
666,7.0,8.107415,0.7755758,0.10240076,0.12202341,0.0,59.80419,64.46564,0.19821289,0.743574,0.058213104,0.0,41.786552,200.65012
667,7.0,4.892551,0.90772074,0.002159292,0.09011999,0.0,55.49346,152.65225,0.19306801,0.7242736,0.08265839,0.0,57.740532,195.6795
668,7.0,12.635161,0.70763266,0.16039763,0.13196972,0.0,70.11288,99.8883,0.18960404,0.7112789,0.09911706,0.0,61.796776,195.20961
669,7.0,16.211365,0.8880824,0.047012195,0.0649054,0.0,50.981987,146.83678,0.19448203,0.72957814,0.07593984,0.0,55.750816,207.97797
670,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671,7.0,9.282285,0.85362023,0.04783845,0.098541304,0.0,56.499565,179.93312,0.17952836,0.67348105,0.14699061,0.0,65.585075,201.24165
672,7.0,5.6761055,0.8959632,0.029598875,0.07443793,0.0,52.127373,180.04315,0.19853385,0.74477804,0.056688104,0.0,50.267143,200.02225
673,7.0,9.504364,0.81376696,0.024428373,0.16180465,0.0,67.14358,257.276,0.18635055,0.6990738,0.11457565,0.0,64.98562,209.3012
674,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675,7.0,33.51812,0.6495644,0.22680628,0.123629354,0.0,61.650078,117.73836,0.18027969,0.6762996,0.14342074,0.0,64.97613,192.94064
676,7.0,7.9320617,0.8436042,0.097915664,0.05848015,0.0,49.45388,210.63777,0.17052697,0.63971335,0.1897597,0.0,72.99001,200.14514
677,7.0,31.072641,0.68484896,0.17467827,0.14047278,0.0,65.746574,155.53607,0.19299905,0.7240149,0.0829861,0.0,50.536217,196.01938
678,7.0,23.255056,0.82319885,0.086910956,0.0898902,0.0,62.62371,76.66123,0.19397546,0.7276778,0.078346744,0.0,55.461143,198.51888
679,7.0,8.2401285,0.86774886,0.09248806,0.03976312,0.0,45.563805,86.789314,0.19626719,0.73627496,0.06745786,0.0,52.70852,202.4699
680,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
681,7.0,17.21128,0.6917018,0.21232805,0.09597012,0.0,54.54885,235.39046,0.19521196,0.7323164,0.072471686,0.0,51.568108,204.28334
682,7.0,4.7959776,0.8557587,0.012273656,0.13196759,0.0,63.48757,96.16021,0.2011754,0.7546876,0.044136994,0.0,41.833763,208.4519
683,7.0,13.284754,0.86567706,0.008124448,0.12619852,0.0,63.839104,195.66714,0.19837911,0.7441976,0.057423294,0.0,52.539696,192.05646
684,7.0,7.3654437,0.8502137,0.10020392,0.049582373,0.0,47.41961,127.20112,0.20164004,0.7564306,0.04192935,0.0,44.43374,203.45174
685,7.0,6.6728764,0.8511267,0.026834529,0.12203878,0.0,59.734184,73.41788,0.19790746,0.74242824,0.059664316,0.0,44.458366,209.83006
686,7.0,11.734153,0.9093722,0.009678204,0.080949605,0.0,59.932487,98.47086,0.14984584,0.56213033,0.28802383,0.0,75.312645,205.86032
687,7.0,7.456685,0.86243623,0.010588282,0.12697548,0.0,59.240532,275.60822,0.19661863,0.73759335,0.06578802,0.0,56.439384,190.7912
688,7.0,3.3061986,0.9329188,0.025465531,0.041615658,0.0,42.928215,166.56566,0.17745255,0.6656939,0.15685359,0.0,68.5794,204.13618
689,7.0,26.434181,0.7593487,0.17915219,0.06149911,0.0,49.84771,298.64175,0.18605728,0.69797355,0.115969144,0.0,68.62948,195.67073
690,7.0,15.989809,0.81991273,0.074582346,0.105504915,0.0,60.61178,196.43715,0.19458036,0.72994703,0.07547262,0.0,50.952568,201.12143
691,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
692,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
693,7.0,36.100876,0.6989186,0.27666745,0.024413964,0.0,37.83996,167.72937,0.18492505,0.6937261,0.12134884,0.0,60.715355,193.72437
694,7.0,5.477957,0.84586203,0.088666014,0.06547196,0.0,52.256767,90.81635,0.17426401,0.6537324,0.17200355,0.0,65.83788,204.44933
695,7.0,8.834134,0.79819196,0.07303198,0.12877606,0.0,58.088585,150.21527,0.19445412,0.72947335,0.07607251,0.0,56.54888,201.85858
696,7.0,8.869033,0.8747217,0.0038480859,0.12143023,0.0,62.797264,220.16231,0.19534695,0.7328228,0.07183031,0.0,55.605278,200.75192
697,7.0,6.811822,0.89834577,0.061205417,0.040448815,0.0,44.88024,280.8418,0.19237758,0.7216835,0.085938916,0.0,61.854515,205.35031
698,7.0,5.460494,0.8512262,0.029473634,0.11930014,0.0,59.40316,116.08708,0.18262784,0.6851084,0.13226376,0.0,65.99471,196.03969
699,7.0,11.263926,0.8849941,0.04982603,0.065179884,0.0,47.85479,113.83124,0.20402369,0.7653726,0.030603725,0.0,37.900505,204.45898
700,7.0,12.986443,0.7448442,0.101664044,0.15349174,0.0,63.073204,90.033676,0.19033518,0.7140217,0.09564312,0.0,54.71682,192.82114
701,7.0,3.959627,0.8842837,0.04541236,0.07030389,0.0,54.046867,207.96921,0.19167319,0.71904105,0.08928573,0.0,55.67025,196.85855
702,7.0,4.8578525,0.8411032,0.0039448244,0.15495199,0.0,67.435356,158.44092,0.18117203,0.6796471,0.13918085,0.0,64.89974,196.81197
703,7.0,9.494156,0.7950649,0.12038242,0.08455267,0.0,60.794,136.04694,0.17493379,0.656245,0.1688212,0.0,71.93554,195.94795
704,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
705,7.0,6.0010943,0.8879362,0.043961048,0.06810279,0.0,50.666405,163.87311,0.20165612,0.7564909,0.041852973,0.0,39.70809,205.09685
706,7.0,11.531294,0.8571634,0.026431361,0.116405234,0.0,65.07058,196.84349,0.17743336,0.6656219,0.15694475,0.0,73.41137,204.8852
707,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
708,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
709,7.0,26.256193,0.6842323,0.24628508,0.069482595,0.0,57.174095,125.869896,0.16728136,0.6275377,0.20518088,0.0,70.34173,208.42224
710,7.0,6.8735657,0.883809,0.02638184,0.089809194,0.0,49.664513,196.86098,0.18401054,0.69029546,0.12569399,0.0,62.534386,197.18387
711,7.0,28.666862,0.7914338,0.15979719,0.048768967,0.0,50.07006,166.2383,0.19619302,0.7359967,0.06781023,0.0,54.114067,195.4313
712,7.0,9.399077,0.8419579,0.09541831,0.06262378,0.0,43.430717,238.01735,0.18677965,0.7006835,0.112536855,0.0,65.56295,196.54445
713,7.0,10.652432,0.8953525,0.017141836,0.087505706,0.0,52.807854,257.3574,0.19661069,0.73756355,0.06582576,0.0,51.884727,191.44331
714,7.0,4.6552877,0.9406112,0.013066341,0.046322472,0.0,47.248924,233.23912,0.18349563,0.68836385,0.12814054,0.0,70.07647,192.60779
715,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
718,7.0,6.196527,0.88124925,0.06283485,0.055915885,0.0,43.71514,106.62361,0.19352098,0.72597283,0.080506176,0.0,53.238335,196.67653
719,7.0,5.2986627,0.8914119,0.037137486,0.071450636,0.0,48.60601,160.50731,0.18795988,0.705111,0.10692911,0.0,56.188866,198.16753
720,7.0,14.8945,0.6223668,0.16552669,0.21210653,0.0,73.03811,189.15393,0.19605006,0.73546046,0.06848949,0.0,55.508293,207.11444
721,7.0,12.378656,0.86117226,0.0979278,0.040899925,0.0,44.44213,77.241585,0.1784161,0.66930854,0.15227534,0.0,65.06045,191.37082
722,7.0,10.063227,0.93115634,0.027798384,0.04104527,0.0,45.585136,256.48392,0.18321435,0.6873086,0.12947702,0.0,71.31667,193.6076
723,7.0,9.149894,0.8183028,0.018054523,0.16364267,0.0,63.79528,166.46869,0.18618433,0.6984502,0.115365446,0.0,63.176598,192.45537
724,7.0,21.972744,0.731861,0.14688364,0.121255346,0.0,59.738823,147.53596,0.18065023,0.6776896,0.14166012,0.0,64.450096,196.04103
725,7.0,14.637829,0.8169761,0.12893416,0.054089792,0.0,45.67913,101.31544,0.19948356,0.7483408,0.05217567,0.0,45.322227,198.16338
726,7.0,16.600594,0.74329287,0.16198711,0.09472004,0.0,56.307,102.16462,0.19403236,0.7278912,0.078076415,0.0,56.454063,192.17957
727,7.0,12.660255,0.86105984,0.008684739,0.13025545,0.0,60.444298,120.16586,0.18529525,0.695115,0.1195898,0.0,65.783226,193.35193
728,7.0,8.082923,0.8922671,0.06319989,0.044532996,0.0,40.72924,110.92077,0.18318151,0.6871854,0.12963307,0.0,68.42718,205.63622
729,7.0,7.1495757,0.8691427,0.025949432,0.104907826,0.0,58.676567,217.59401,0.19445568,0.72947925,0.07606506,0.0,60.408745,195.52281
730,7.0,7.3791704,0.803669,0.06233242,0.1339986,0.0,65.83846,124.56209,0.20005265,0.7504757,0.049471635,0.0,43.889305,196.96321
731,7.0,4.7184105,0.90246195,0.034960464,0.06257756,0.0,48.173363,224.79144,0.18945655,0.7107256,0.099817865,0.0,60.80584,193.13727
732,7.0,8.626823,0.8568327,0.07146318,0.07170415,0.0,45.773155,203.21669,0.19519539,0.7322542,0.072550364,0.0,50.772453,195.67389
733,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
734,7.0,11.168824,0.83420306,0.024409762,0.1413872,0.0,64.86938,149.33757,0.1916223,0.7188502,0.08952752,0.0,60.556664,197.1161
735,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736,7.0,17.702356,0.70594573,0.22683272,0.06722152,0.0,47.384422,204.52185,0.20200145,0.7577864,0.04021212,0.0,46.026756,210.15413
737,7.0,6.9980383,0.93613946,0.003926726,0.059933793,0.0,49.755455,278.00214,0.20033218,0.7515243,0.048143502,0.0,51.043236,205.70018
738,7.0,4.4098325,0.9078082,0.009823405,0.0823684,0.0,50.505028,82.363205,0.19135748,0.7178567,0.09078582,0.0,58.25518,197.5327
739,7.0,15.766296,0.80812454,0.05962477,0.1322507,0.0,60.549095,101.73259,0.20111348,0.75445527,0.044431224,0.0,43.405296,207.80743
740,7.0,5.987207,0.8982414,0.0309292,0.07082942,0.0,55.483635,187.17134,0.1865101,0.6996723,0.1138176,0.0,67.32662,205.5077
741,7.0,9.067043,0.9133033,0.025500631,0.06119607,0.0,52.30404,97.1205,0.17913872,0.67201936,0.14884195,0.0,67.885826,196.67972
742,7.0,14.747153,0.84292483,0.07878456,0.078290604,0.0,50.55419,315.54242,0.18734421,0.70280135,0.109854445,0.0,64.998436,190.77357
743,7.0,12.249543,0.8829201,0.027482895,0.08959705,0.0,58.034813,126.407486,0.19627386,0.7363,0.067426175,0.0,46.629143,203.15575
744,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
745,7.0,5.341993,0.889192,0.0026035905,0.1082044,0.0,64.072136,273.07617,0.2013494,0.75534034,0.04331024,0.0,47.907738,192.44707
